mysql_import_key,product_name,primary_category,subcategory,price_inr,rating,description_clean,detailed_description_10_sentences,image_link,product_url,source_collection_url,ingested_at_utc
e7027b625544cb7e672af8bd3cf14f91,"Black King Watermelon Seeds: F1 Hybrid, Sweet, High Yield",seed,seeds_online,1929.0,4.4,"FRUIT SHAPE – OBLONG COLOR – GLOSSY BLACK SKIN FRUIT WEIGHT – 10 TO 12 KG MATURITY –70 TO 75 DAYS SUGAR CONTENT –11 TO 12 BRIX TRANSPORTATION – SUITABLE FOR LONG TRANSPORTATION REMARK:- HIGH YIELD & VIGOROUS PLANT, RED FLESH, GOOD TASTE, FLAVOUR, AND LONG SHELFLIFE.","Black King Watermelon Seeds: F1 Hybrid, Sweet, High Yield is listed under the seed category for this dataset. This record belongs to the seeds_online subcategory based on the source link. The listed selling price is Rs 1929,00. The current rating value is 4,40 out of 5. The row has been cleaned to remove HTML tags and encoded symbol noise from text fields. Short description from source is: FRUIT SHAPE – OBLONG COLOR – GLOSSY BLACK SKIN FRUIT WEIGHT – 10 TO 12 KG MATURITY –70 TO 75 DAYS SUGAR CONTENT –11 TO 12 BRIX TRANSPORTATION – SUITABLE FOR LONG TRANSPORTATION REMARK, - HIGH YIELD & VIGOROUS PLANT, RED FLESH, GOOD TASTE, FLAVOUR, AND LONG SHELFLIFE. Product naming is standardized to keep search and deduplication stable in downstream systems. The image link column stores the primary product image URL for frontend rendering. The product link is present in product_url column for direct lookup. The source collection link is present in source_collection_url column for audit and synchronization tasks.",https://cdn.shopify.com/s/files/1/0722/2059/files/iris-hybrid-fruit-seeds-f1-hybrid-watermelon-black-king-file-9871.jpg?v=1737442702,https://www.bighaat.com/products/iris-hybrid-fruit-seeds-f1-hybrid-watermelon-black-king,https://www.bighaat.com/collections/seeds-online,2026-03-27 09:54:36
0698e02c295371de70e03b919f2fbadc,"Iris Hakim Watermelon Seeds - Sugar Baby, Round, 5 - 7 Kg, Sweet 11 Brix",seed,seeds_online,764.0,5.0,"Segment – Sugar Baby Fruit Shape – Round In Shape Color – Deep Black Fruit Weight – 5 To 7 Kg Maturity – 64 To 68 Days Sugar Content – 11 Brix Transportation – Suitable For Long Transportation Remark:- Highly Proligic, Excellent Taste","Iris Hakim Watermelon Seeds - Sugar Baby, Round, 5 - 7 Kg, Sweet 11 Brix is listed under the seed category for this dataset. This record belongs to the seeds_online subcategory based on the source link. The listed selling price is Rs 764,00. The current rating value is 5,00 out of 5. The row has been cleaned to remove HTML tags and encoded symbol noise from text fields. Short description from source is: Segment – Sugar Baby Fruit Shape – Round In Shape Color – Deep Black Fruit Weight – 5 To 7 Kg Maturity – 64 To 68 Days Sugar Content – 11 Brix Transportation – Suitable For Long Transportation Remark, - Highly Proligic, Excellent Taste. Product naming is standardized to keep search and deduplication stable in downstream systems. The image link column stores the primary product image URL for frontend rendering. The product link is present in product_url column for direct lookup. The source collection link is present in source_collection_url column for audit and synchronization tasks.",https://cdn.shopify.com/s/files/1/0722/2059/files/iris-hybrid-fruit-seeds-f1-hybrid-watermelon-hakim-sugar-baby-type-file-9867.jpg?v=1737442679,https://www.bighaat.com/products/iris-hybrid-fruit-seeds-f1-hybrid-watermelon-hakim-sugar-baby-type,https://www.bighaat.com/collections/seeds-online,2026-03-27 09:54:36
bd9219e642b6efcf36f5d73b304caf00,IRIS HYBRID WATERMELON FRUIT SEEDS KABIR - ICE BOX SEGMENT,seed,seeds_online,2178.0,5.0,"Segment – Sugar Baby/ Icebox. Fruit Shape – Oblong. Color – Glossy Dark Black. Fruit Weight – 3 To 4 Kg. Maturity – 60 To 65 Days Sugar Content – 12 To 13 Brix. Transportation – Suitable For Long Transportation. Remark:- Vigorous, Thick Rind, Deep Red Flesh, Firm And Crispy Texture","IRIS HYBRID WATERMELON FRUIT SEEDS KABIR - ICE BOX SEGMENT is listed under the seed category for this dataset. This record belongs to the seeds_online subcategory based on the source link. The listed selling price is Rs 2178,00. The current rating value is 5,00 out of 5. The row has been cleaned to remove HTML tags and encoded symbol noise from text fields. Short description from source is: Segment – Sugar Baby/ Icebox, Fruit Shape – Oblong, Color – Glossy Dark Black, Fruit Weight – 3 To 4 Kg, Maturity – 60 To 65 Days Sugar Content – 12 To 13 Brix, Transportation – Suitable For Long Transportation, Remark, - Vigorous, Thick Rind, Deep Red Flesh, Firm And Crispy Texture. Product naming is standardized to keep search and deduplication stable in downstream systems. The image link column stores the primary product image URL for frontend rendering. The product link is present in product_url column for direct lookup. The source collection link is present in source_collection_url column for audit and synchronization tasks.",https://cdn.shopify.com/s/files/1/0722/2059/files/iris-hybrid-fruit-seeds-f1-hybrid-watermelon-kabir-ice-box-segment-file-9847.jpg?v=1737442636,https://www.bighaat.com/products/iris-hybrid-fruit-seeds-f1-hybrid-watermelon-kabir-ice-box-segment,https://www.bighaat.com/collections/seeds-online,2026-03-27 09:54:36
582205433b2b106d6f70ee24bd7737b9,IRIS HYBRID FRUIT SEEDS WATERMELON KUBER - SUGAR BABY TYPE SEEDS,seed,seeds_online,1763.0,5.0,"Segment – Icebox Fruit Shape – Oblong Color – Glossy Dark Black Fruit Weight – 4 To 6 Kg Maturity – 65 To 70 Days Sugar Content – 11 To 13 Brix Transportation – Suitable For Long Transportation Remark:- Thick Rind, Early Maturity, Deep Red Flesh, Vigorous Plant, Firm, And Crispy Texture","IRIS HYBRID FRUIT SEEDS WATERMELON KUBER - SUGAR BABY TYPE SEEDS is listed under the seed category for this dataset. This record belongs to the seeds_online subcategory based on the source link. The listed selling price is Rs 1763,00. The current rating value is 5,00 out of 5. The row has been cleaned to remove HTML tags and encoded symbol noise from text fields. Short description from source is: Segment – Icebox Fruit Shape – Oblong Color – Glossy Dark Black Fruit Weight – 4 To 6 Kg Maturity – 65 To 70 Days Sugar Content – 11 To 13 Brix Transportation – Suitable For Long Transportation Remark, - Thick Rind, Early Maturity, Deep Red Flesh, Vigorous Plant, Firm, And Crispy Texture. Product naming is standardized to keep search and deduplication stable in downstream systems. The image link column stores the primary product image URL for frontend rendering. The product link is present in product_url column for direct lookup. The source collection link is present in source_collection_url column for audit and synchronization tasks.",https://cdn.shopify.com/s/files/1/0722/2059/files/iris-hybrid-fruit-seeds-f1-hybrid-watermelon-kuber-sugar-baby-type-file-9851.jpg?v=1737442648,https://www.bighaat.com/products/iris-hybrid-fruit-seeds-f1-hybrid-watermelon-kuber-sugar-baby-type,https://www.bighaat.com/collections/seeds-online,2026-03-27 09:54:36
b8014c204e42fa66a3b304db41b1903a,IRIS HYBRID FRUIT SEEDS WATERMELON PUKHRAJ - SUGAR BABY TYPE,seed,seeds_online,4258.0,5.0,"SEGMENT – SUGAR BABY FRUIT SHAPE – OBLONG FRUIT COLOR – DARK GREEN SKIN WITH BLACK STRIPES FRUIT WEIGHT – 3 TO 5 KG FLESH COLOR- BRIGHT YELLOW FLESH MATURITY –50 TO 55 DAYS SUGAR CONTENT –11-13 BRIX TRANSPORTATION –SUITABLE FOR LONG TRANSPORTATION REMARK:- HIGHLY PROLIFIC VARIETY, EARLY MATURITY, EXCELLENT FRUIT SETTING, HEAT SET","IRIS HYBRID FRUIT SEEDS WATERMELON PUKHRAJ - SUGAR BABY TYPE is listed under the seed category for this dataset. This record belongs to the seeds_online subcategory based on the source link. The listed selling price is Rs 4258,00. The current rating value is 5,00 out of 5. The row has been cleaned to remove HTML tags and encoded symbol noise from text fields. Short description from source is: SEGMENT – SUGAR BABY FRUIT SHAPE – OBLONG FRUIT COLOR – DARK GREEN SKIN WITH BLACK STRIPES FRUIT WEIGHT – 3 TO 5 KG FLESH COLOR- BRIGHT YELLOW FLESH MATURITY –50 TO 55 DAYS SUGAR CONTENT –11-13 BRIX TRANSPORTATION –SUITABLE FOR LONG TRANSPORTATION REMARK, - HIGHLY PROLIFIC VARIETY, EARLY MATURITY, EXCELLENT FRUIT SETTING, HEAT SET. Product naming is standardized to keep search and deduplication stable in downstream systems. The image link column stores the primary product image URL for frontend rendering. The product link is present in product_url column for direct lookup. The source collection link is present in source_collection_url column for audit and synchronization tasks.",https://cdn.shopify.com/s/files/1/0722/2059/files/iris-hybrid-fruit-seeds-f1-hybrid-watermelon-pukhraj-sugar-baby-type-file-9862.jpg?v=1737442690,https://www.bighaat.com/products/iris-hybrid-fruit-seeds-f1-hybrid-watermelon-pukhraj-sugar-baby-type,https://www.bighaat.com/collections/seeds-online,2026-03-27 09:54:36
0499cbe2f99a1480fa91d9d4830b5ab9,IRIS HYBRID FRUIT SEEDS WATERMELON SAMRAT - ICE BOX SEGMENT SEED,seed,seeds_online,556.0,5.0,"Segment – Icebox Fruit Shape – Oval & Uniform Fruit Shape Color – Green skin with thick dark green stripes Fruit Weight – 6 To 8 Kg Maturity – 58 To 63 Days Sugar Content – 11 To 12 Brix Transportation – Suitable For Long Transportation Remark:- High Yield & Vigorous Plant, Flesh Color Is Bright Red and Crispy Texture","IRIS HYBRID FRUIT SEEDS WATERMELON SAMRAT - ICE BOX SEGMENT SEED is listed under the seed category for this dataset. This record belongs to the seeds_online subcategory based on the source link. The listed selling price is Rs 556,00. The current rating value is 5,00 out of 5. The row has been cleaned to remove HTML tags and encoded symbol noise from text fields. Short description from source is: Segment – Icebox Fruit Shape – Oval & Uniform Fruit Shape Color – Green skin with thick dark green stripes Fruit Weight – 6 To 8 Kg Maturity – 58 To 63 Days Sugar Content – 11 To 12 Brix Transportation – Suitable For Long Transportation Remark, - High Yield & Vigorous Plant, Flesh Color Is Bright Red and Crispy Texture. Product naming is standardized to keep search and deduplication stable in downstream systems. The image link column stores the primary product image URL for frontend rendering. The product link is present in product_url column for direct lookup. The source collection link is present in source_collection_url column for audit and synchronization tasks.",https://cdn.shopify.com/s/files/1/0722/2059/files/iris-hybrid-fruit-seeds-f1-hybrid-watermelon-samrat-ice-box-segment-file-9856.jpg?v=1737442660,https://www.bighaat.com/products/iris-hybrid-fruit-seeds-f1-hybrid-watermelon-samrat-ice-box-segment,https://www.bighaat.com/collections/seeds-online,2026-03-27 09:54:36
b25e2f7376dca5736e46aee4f7472601,IRIS HYBRID FRUIT SEEDS WATERMELON - SHAHENSHAH,seed,seeds_online,1763.0,4.75,"Fruit shape – Blocky Color – Dark blackish Fruit weight –4 to 6 kg Maturity – 65 to 70 days Sugar content –12 to 13 Brix Tolerance- Sucking pest & Disease Remark:- Good for long-distance transportation, Very hard and Flexible.","IRIS HYBRID FRUIT SEEDS WATERMELON - SHAHENSHAH is listed under the seed category for this dataset. This record belongs to the seeds_online subcategory based on the source link. The listed selling price is Rs 1763,00. The current rating value is 4,75 out of 5. The row has been cleaned to remove HTML tags and encoded symbol noise from text fields. Short description from source is: Fruit shape – Blocky Color – Dark blackish Fruit weight –4 to 6 kg Maturity – 65 to 70 days Sugar content –12 to 13 Brix Tolerance- Sucking pest & Disease Remark, - Good for long-distance transportation, Very hard and Flexible. Product naming is standardized to keep search and deduplication stable in downstream systems. The image link column stores the primary product image URL for frontend rendering. The product link is present in product_url column for direct lookup. The source collection link is present in source_collection_url column for audit and synchronization tasks.",https://cdn.shopify.com/s/files/1/0722/2059/files/iris-hybrid-fruit-seeds-f1-hybrid-watermelon-shahenshah-file-9876.jpg?v=1737442715,https://www.bighaat.com/products/iris-hybrid-fruit-seeds-f1-hybrid-watermelon-shahenshah,https://www.bighaat.com/collections/seeds-online,2026-03-27 09:54:36
36347a041c965ab5404ec65d30e22068,"Iris Hybrid Melon Seeds - High Quality, Easy Grow, Indian Climate",seed,seeds_online,148.0,5.0,"Pack - Superior Quality Fresh Pack of 15 Seeds Germination - Best in class germination Quality - A high quality product. Seeds are handpicked carefully, selected, tested & then packed. Season – Can be grown in Indian weather/climate conditions. Growing Location – Easy to grow. Suitable for Home & Kitchen Garden, Terrace/Balcony Gardening","Iris Hybrid Melon Seeds - High Quality, Easy Grow, Indian Climate is listed under the seed category for this dataset. This record belongs to the seeds_online subcategory based on the source link. The listed selling price is Rs 148,00. The current rating value is 5,00 out of 5. The row has been cleaned to remove HTML tags and encoded symbol noise from text fields. Short description from source is: Pack - Superior Quality Fresh Pack of 15 Seeds Germination - Best in class germination Quality - A high quality product, Seeds are handpicked carefully, selected, tested & then packed, Season – Can be grown in Indian weather/climate conditions, Growing Location – Easy to grow, Suitable for Home & Kitchen Garden, Terrace/Balcony Gardening. Product naming is standardized to keep search and deduplication stable in downstream systems. The image link column stores the primary product image URL for frontend rendering. The product link is present in product_url column for direct lookup. The source collection link is present in source_collection_url column for audit and synchronization tasks.",https://cdn.shopify.com/s/files/1/0722/2059/files/iris-hybrid-fruit-seeds-melon-file-9281.jpg?v=1737441200,https://www.bighaat.com/products/iris-hybrid-fruit-seeds-melon,https://www.bighaat.com/collections/seeds-online,2026-03-27 09:54:36
dcb6763299fe3a3fd07185dbc36d52dc,Iris Hybrid Papaya Seeds - Suitable for Gardening,seed,seeds_online,208.0,4.0667,"Pack - Superior Quality Fresh Pack of 10 Seeds Germination - Best in class germination Quality - A high quality product. Seeds are handpicked carefully, selected, tested & then packed. Season – Can be grown in Indian weather/climate conditions. Growing Location – Easy to grow. Suitable for Home & Kitchen Garden, Terrace/Balcony Gardening","Iris Hybrid Papaya Seeds - Suitable for Gardening is listed under the seed category for this dataset. This record belongs to the seeds_online subcategory based on the source link. The listed selling price is Rs 208,00. The current rating value is 4,07 out of 5. The row has been cleaned to remove HTML tags and encoded symbol noise from text fields. Short description from source is: Pack - Superior Quality Fresh Pack of 10 Seeds Germination - Best in class germination Quality - A high quality product, Seeds are handpicked carefully, selected, tested & then packed, Season – Can be grown in Indian weather/climate conditions, Growing Location – Easy to grow, Suitable for Home & Kitchen Garden, Terrace/Balcony Gardening. Product naming is standardized to keep search and deduplication stable in downstream systems. The image link column stores the primary product image URL for frontend rendering. The product link is present in product_url column for direct lookup. The source collection link is present in source_collection_url column for audit and synchronization tasks.",https://cdn.shopify.com/s/files/1/0722/2059/files/iris-hybrid-fruit-seeds-papaya-red-lady-file-9285.jpg?v=1737441209,https://www.bighaat.com/products/iris-hybrid-fruit-seeds-papaya-red-lady,https://www.bighaat.com/collections/seeds-online,2026-03-27 09:54:36
fb38d87f7945fcbd1916c930b51f790e,"Iris Hybrid Watermelon Seeds - Oblong, Glossy Black, Sweet",seed,seeds_online,148.0,5.0,Iris Hybrid Watermelon Fruit Seeds Buy Online In India At Bighaat.We Have Top Brands Of Agricultural Products Available At Our Bighaat Store.Cod Available.,"Iris Hybrid Watermelon Seeds - Oblong, Glossy Black, Sweet is listed under the seed category for this dataset. This record belongs to the seeds_online subcategory based on the source link. The listed selling price is Rs 148,00. The current rating value is 5,00 out of 5. The row has been cleaned to remove HTML tags and encoded symbol noise from text fields. Short description from source is: Iris Hybrid Watermelon Fruit Seeds Buy Online In India At Bighaat, We Have Top Brands Of Agricultural Products Available At Our Bighaat Store, Cod Available. Product naming is standardized to keep search and deduplication stable in downstream systems. The image link column stores the primary product image URL for frontend rendering. The product link is present in product_url column for direct lookup. The source collection link is present in source_collection_url column for audit and synchronization tasks.",https://cdn.shopify.com/s/files/1/0722/2059/files/iris-hybrid-fruit-seeds-watermelon-file-9282.jpg?v=1737441202,https://www.bighaat.com/products/iris-hybrid-fruit-seeds-watermelon,https://www.bighaat.com/collections/seeds-online,2026-03-27 09:54:36
8f0f82580fcde13f3382daaf3035f0cf,IRIS HYBRID HERB BASIL SEEDS,seed,seeds_online,148.0,5.0,"Light- Full Sunlight Watering- Water Daily Where to grow- Terrace or Balcony Time till harvest- 3-4 Weeks Seasonal Information- All Seasons Basil is one of the essential Italian herbs and is very easy to grow. It boasts of 2-3 inch long, dark green leaves, has a spicy, fragrant taste. The Basil is used extensively in the food industry, fresh in salads, on crostini or bruschetta, or in general cooking for pesto, sauces,","IRIS HYBRID HERB BASIL SEEDS is listed under the seed category for this dataset. This record belongs to the seeds_online subcategory based on the source link. The listed selling price is Rs 148,00. The current rating value is 5,00 out of 5. The row has been cleaned to remove HTML tags and encoded symbol noise from text fields. Short description from source is: Light- Full Sunlight Watering- Water Daily Where to grow- Terrace or Balcony Time till harvest- 3-4 Weeks Seasonal Information- All Seasons Basil is one of the essential Italian herbs and is very easy to grow, It boasts of 2-3 inch long, dark green leaves, has a spicy, fragrant taste, The Basil is used extensively in the food industry, fresh in salads, on crostini or bruschetta, or in general cooking for pesto, sauces. Product naming is standardized to keep search and deduplication stable in downstream systems. The image link column stores the primary product image URL for frontend rendering. The product link is present in product_url column for direct lookup. The source collection link is present in source_collection_url column for audit and synchronization tasks.",https://cdn.shopify.com/s/files/1/0722/2059/files/iris-hybrid-herb-seeds-basil-70-seeds-file-10523.jpg?v=1737444041,https://www.bighaat.com/products/iris-hybrid-herb-seeds-basil-70-seeds,https://www.bighaat.com/collections/seeds-online,2026-03-27 09:54:36
49730ff8f1a8049b82410eef0c00297c,IRIS HERB CHIVES SEEDS,seed,seeds_online,148.0,5.0,"Light- Full Sunlight Watering- Water Daily Where to grow- Balcony or Terrace Time till harvest- 7-8 Weeks Seasonal Information- All Seasons Chives are popular for their benefits for skin and hair, because of their large antioxidant content. But if don’t see yourself as a gardener, then let us tell you that Chives are easy to grow, are low-maintenance and give a high yield.","IRIS HERB CHIVES SEEDS is listed under the seed category for this dataset. This record belongs to the seeds_online subcategory based on the source link. The listed selling price is Rs 148,00. The current rating value is 5,00 out of 5. The row has been cleaned to remove HTML tags and encoded symbol noise from text fields. Short description from source is: Light- Full Sunlight Watering- Water Daily Where to grow- Balcony or Terrace Time till harvest- 7-8 Weeks Seasonal Information- All Seasons Chives are popular for their benefits for skin and hair, because of their large antioxidant content, But if don’t see yourself as a gardener, then let us tell you that Chives are easy to grow, are low-maintenance and give a high yield. Product naming is standardized to keep search and deduplication stable in downstream systems. The image link column stores the primary product image URL for frontend rendering. The product link is present in product_url column for direct lookup. The source collection link is present in source_collection_url column for audit and synchronization tasks.",https://cdn.shopify.com/s/files/1/0722/2059/files/iris-hybrid-herb-seeds-chives-75-seeds-file-10505.png?v=1737444003,https://www.bighaat.com/products/iris-hybrid-herb-seeds-chives-75-seeds,https://www.bighaat.com/collections/seeds-online,2026-03-27 09:54:36
0e1f83351bf6f5685ff39c611d7b79f0,"Iris Hybrid OP Herb Parsley Seeds - 40 Seeds, Easy to Grow, Flavorful",seed,seeds_online,148.0,4.6,Iris Hybrid Op Herb Parsley Seeds Buy Online In India.We Have Top Brands Of Agricultural Products Available At Bighaat. Cod And Door Delivery Available.,"Iris Hybrid OP Herb Parsley Seeds - 40 Seeds, Easy to Grow, Flavorful is listed under the seed category for this dataset. This record belongs to the seeds_online subcategory based on the source link. The listed selling price is Rs 148,00. The current rating value is 4,60 out of 5. The row has been cleaned to remove HTML tags and encoded symbol noise from text fields. Short description from source is: Iris Hybrid Op Herb Parsley Seeds Buy Online In India, We Have Top Brands Of Agricultural Products Available At Bighaat, Cod And Door Delivery Available. Product naming is standardized to keep search and deduplication stable in downstream systems. The image link column stores the primary product image URL for frontend rendering. The product link is present in product_url column for direct lookup. The source collection link is present in source_collection_url column for audit and synchronization tasks.",https://cdn.shopify.com/s/files/1/0722/2059/files/iris-hybrid-herb-seeds-parsley-file-9287.jpg?v=1737441214,https://www.bighaat.com/products/iris-hybrid-herb-seeds-parsley,https://www.bighaat.com/collections/seeds-online,2026-03-27 09:54:36
7b301df49f525eaaf3ce609747e4147f,IRIS Hybrid Thyme Seeds - Aromatic Herb for Kitchen & Terrace Garden,seed,seeds_online,148.0,5.0,"Light- Full Sunlight Watering- Water Daily Where to grow- Balcony or Terrace Time till harvest- 15-17 Weeks Seasonal Information- All Seasons Thyme is one of the most important herbs in European cooking and has similar properties and replicable taste to Indian Ajwain. As with most western spices and herbs, Thyme is difficult to come by in many cities and towns, making it a matter of availability and convenience to add Thyme to your kitchen garden. It goes very well with soups and also as a part of condiments for several dishes.","IRIS Hybrid Thyme Seeds - Aromatic Herb for Kitchen & Terrace Garden is listed under the seed category for this dataset. This record belongs to the seeds_online subcategory based on the source link. The listed selling price is Rs 148,00. The current rating value is 5,00 out of 5. The row has been cleaned to remove HTML tags and encoded symbol noise from text fields. Short description from source is: Light- Full Sunlight Watering- Water Daily Where to grow- Balcony or Terrace Time till harvest- 15-17 Weeks Seasonal Information- All Seasons Thyme is one of the most important herbs in European cooking and has similar properties and replicable taste to Indian Ajwain, As with most western spices and herbs, Thyme is difficult to come by in many cities and towns, making it a matter of availability and convenience to add Thyme to your kitchen garden, It goes very well with soups and also as a part of condiments for several dishes. Product naming is standardized to keep search and deduplication stable in downstream systems. The image link column stores the primary product image URL for frontend rendering. The product link is present in product_url column for direct lookup. The source collection link is present in source_collection_url column for audit and synchronization tasks.",https://cdn.shopify.com/s/files/1/0722/2059/files/iris-hybrid-herb-seeds-thyme-360-seeds-file-10504.jpg?v=1737444000,https://www.bighaat.com/products/iris-hybrid-herb-seeds-thyme-360-seeds,https://www.bighaat.com/collections/seeds-online,2026-03-27 09:54:36
05ea1de9446dbdb4963370d1bca34e45,IRIS HYBRID HERB SEEDS WHEAT GRASS,seed,seeds_online,148.0,5.0,"Wheatgrass is primarily used as a concentrated source of nutrients. It contains vitamin A, vitamin C, and vitamin E, iron, calcium, magnesium, and amino acids. Wheatgrass is used for increasing production of hemoglobin, the chemical in red blood cells that carries oxygen; improving blood sugar disorders, such as diabetes; preventing tooth decay; improving wound healing; and preventing bacterial infections. Wheatgrass can be grown indoors or outdoors. A common method for sprout production indoors is often on trays in a growth medium such as a potting mix. Leaves are harvested when they develop a ""split"" as another leaf emerges. These can then be cut off with scissors and allow a second crop of shoots to form.","IRIS HYBRID HERB SEEDS WHEAT GRASS is listed under the seed category for this dataset. This record belongs to the seeds_online subcategory based on the source link. The listed selling price is Rs 148,00. The current rating value is 5,00 out of 5. The row has been cleaned to remove HTML tags and encoded symbol noise from text fields. Short description from source is: Wheatgrass is primarily used as a concentrated source of nutrients, It contains vitamin A, vitamin C, and vitamin E, iron, calcium, magnesium, and amino acids, Wheatgrass is used for increasing production of hemoglobin, the chemical in red blood cells that carries oxygen, improving blood sugar disorders, such as diabetes, preventing tooth decay, improving wound healing, and preventing bacterial infections, Wheatgrass can be grown indoors or outdoors, A common method for sprout production indoors is often on trays in a growth medium such as a potting mix, Leaves are harvested when they develop a ""split"" as another leaf emerges, These can then be cut off with scissors and allow a second crop of shoots to form. Product naming is standardized to keep search and deduplication stable in downstream systems. The image link column stores the primary product image URL for frontend rendering. The product link is present in product_url column for direct lookup. The source collection link is present in source_collection_url column for audit and synchronization tasks.",https://cdn.shopify.com/s/files/1/0722/2059/files/iris-hybrid-herb-seeds-wheat-grass-15-seeds-file-10515.jpg?v=1737444021,https://www.bighaat.com/products/iris-hybrid-herb-seeds-wheat-grass-15-seeds,https://www.bighaat.com/collections/seeds-online,2026-03-27 09:54:36
fe7e3faae3d18f26dbb7feca90948538,IRIS HYBRID IMPORTED LAALI RADISH (RED),seed,seeds_online,556.0,5.0,"Seed Specifications Shape/size : SHAPE - OBLONG GLOBE Fruit - Colour : DEEP SCARLET Weight (resulting fruit/nut/veg/flower…etc) : 150 GMS WITH LEAF & 60 TO 70 GMS WITHOUT LEAF Maturity (How many days) : 35 DAYS SEED RATE – 2.5 KGS per acre Germination : 70% Spacing : Row to Row – 3 TO 5 ft, Plant to plant- 10 CM Additional Information VARIETY – SCARLET GLOBE FLESH COLOUR – CRISPY PEPPERY WHITE COLOUR REMARK: - IT IS VERY EASY TO GROW. IT IS HIGHLY PRODUCTIVE AND GOOD FOR BUNCHING.","IRIS HYBRID IMPORTED LAALI RADISH (RED) is listed under the seed category for this dataset. This record belongs to the seeds_online subcategory based on the source link. The listed selling price is Rs 556,00. The current rating value is 5,00 out of 5. The row has been cleaned to remove HTML tags and encoded symbol noise from text fields. Short description from source is: Seed Specifications Shape/size , SHAPE - OBLONG GLOBE Fruit - Colour , DEEP SCARLET Weight (resulting fruit/nut/veg/flower…etc) , 150 GMS WITH LEAF & 60 TO 70 GMS WITHOUT LEAF Maturity (How many days) , 35 DAYS SEED RATE – 2, 5 KGS per acre Germination , 70% Spacing , Row to Row – 3 TO 5 ft, Plant to plant- 10 CM Additional Information VARIETY – SCARLET GLOBE FLESH COLOUR – CRISPY PEPPERY WHITE COLOUR REMARK, - IT IS VERY EASY TO GROW, IT IS HIGHLY PRODUCTIVE AND GOOD FOR BUNCHING. Product naming is standardized to keep search and deduplication stable in downstream systems. The image link column stores the primary product image URL for frontend rendering. The product link is present in product_url column for direct lookup. The source collection link is present in source_collection_url column for audit and synchronization tasks.",https://cdn.shopify.com/s/files/1/0722/2059/files/iris-hybrid-imported-laali-radish-red-file-13188.webp?v=1737475878,https://www.bighaat.com/products/iris-hybrid-imported-laali-radish-red,https://www.bighaat.com/collections/seeds-online,2026-03-27 09:54:36
1d60aeee2dd3a823c2f9a979ea6ddc22,IRIS HYBRID MINO EARLY WHITE IHS - 55 RADISH,seed,seeds_online,270.0,5.0,"Seed Specifications Shape/size : LENGTH – 22 TO 28 CM Fruit - Colour : WHITE Weight (resulting fruit/nut/veg/flower…etc) : 200 TO 300 GMS Maturity (How many days) : 45 – 50 DAYS Dosage (seeds required for an acre) : SEED RATE – 2.5 KGS per acre Germination : 70% Spacing : Row to Row – 3 TO 5 ft, Plant to plant- 10 CM Additional Information REMARK: - ROOTS ARE SMOOTH AND CAN STAY IN SOIL FOR LONG PERIOD AFTER MATURITY.","IRIS HYBRID MINO EARLY WHITE IHS - 55 RADISH is listed under the seed category for this dataset. This record belongs to the seeds_online subcategory based on the source link. The listed selling price is Rs 270,00. The current rating value is 5,00 out of 5. The row has been cleaned to remove HTML tags and encoded symbol noise from text fields. Short description from source is: Seed Specifications Shape/size , LENGTH – 22 TO 28 CM Fruit - Colour , WHITE Weight (resulting fruit/nut/veg/flower…etc) , 200 TO 300 GMS Maturity (How many days) , 45 – 50 DAYS Dosage (seeds required for an acre) , SEED RATE – 2, 5 KGS per acre Germination , 70% Spacing , Row to Row – 3 TO 5 ft, Plant to plant- 10 CM Additional Information REMARK, - ROOTS ARE SMOOTH AND CAN STAY IN SOIL FOR LONG PERIOD AFTER MATURITY. Product naming is standardized to keep search and deduplication stable in downstream systems. The image link column stores the primary product image URL for frontend rendering. The product link is present in product_url column for direct lookup. The source collection link is present in source_collection_url column for audit and synchronization tasks.",https://cdn.shopify.com/s/files/1/0722/2059/files/iris-hybrid-mino-early-white-his-55-radish-file-13251.jpg?v=1737448584,https://www.bighaat.com/products/iris-hybrid-mino-early-white-his-55-radish,https://www.bighaat.com/collections/seeds-online,2026-03-27 09:54:36
eb91ac174c7d24e09afd056ac58ffe93,IRIS HYBRID OP AMARANTHUS GREEN VEGETABLE SEEDS,seed,seeds_online,148.0,5.0,Iris Hybrid Op Amaranthus Green Vegetable Seeds Buy Online In India. We Have Top Brands Of Agricultural Products Available At Our Bighaat Store. Cod Available.,"IRIS HYBRID OP AMARANTHUS GREEN VEGETABLE SEEDS is listed under the seed category for this dataset. This record belongs to the seeds_online subcategory based on the source link. The listed selling price is Rs 148,00. The current rating value is 5,00 out of 5. The row has been cleaned to remove HTML tags and encoded symbol noise from text fields. Short description from source is: Iris Hybrid Op Amaranthus Green Vegetable Seeds Buy Online In India, We Have Top Brands Of Agricultural Products Available At Our Bighaat Store, Cod Available. Product naming is standardized to keep search and deduplication stable in downstream systems. The image link column stores the primary product image URL for frontend rendering. The product link is present in product_url column for direct lookup. The source collection link is present in source_collection_url column for audit and synchronization tasks.",https://cdn.shopify.com/s/files/1/0722/2059/files/iris-hybrid-vegetable-seed-amaranthus-green-file-9346.jpg?v=1737441362,https://www.bighaat.com/products/iris-hybrid-vegetable-seed-amaranthus-green,https://www.bighaat.com/collections/seeds-online,2026-03-27 09:54:36
